The configuration settings in the file kiarash_sandbox/confs/conf_train_ldmcpc_model.py:

max_epochs = 1000
patience = 100
dropout = 0.1
batch_size = 32
learning_rate = 2e-4
num_frames_encoding = 100
future_predicted_timesteps = [1, 2, 3, 4]
train_model = 1
test_model = 1
rand_init = 0
load_model = 0
save_best_model = 1
print_conf_contents = 1
encoder_name = 'CPC_encoder'
autoregressive_model_name = 'CPC_autoregressive_model'
postnet_name = 'CPC_postnet'
rnn_models_used_in_ar_model = 0
dataset_name = 'CPCDataset' #*
loss_name = 'CPC_loss_no_classes' # 'CPC_loss_no_classes' | 'CPC_mse_loss'
loss_flag = 'nce' if loss_name == 'CPC_loss_no_classes' else 'mse'
loss_params = {'future_predicted_timesteps': future_predicted_timesteps}
optimization_algorithm = 'Adam'
optimization_algorithm_params = {'lr': learning_rate}
use_lr_scheduler = 0
lr_scheduler = 'ReduceLROnPlateau'
lr_scheduler_params = {'mode': 'min',
                       'factor': 0.5,
                       'patience': 30}
encoder_params = {'linear_1_input_dim': 128,
                  'linear_1_output_dim': 128,
                  'linear_2_input_dim': 128,
                  'linear_2_output_dim': 128,
                  'linear_3_input_dim': 128,
                  'linear_3_output_dim': 128,
                  'normalization_type': None,
                  'dropout': dropout}
ar_model_params = {'type': 'ldm',
                   'encoding_dim': 128,
                   'output_dim': 128}
w_params = {'encoding_dim': 128,
            'ar_model_output_dim': 128,
            'future_predicted_timesteps': future_predicted_timesteps,
            'detach': False}
w_use_ldm_params = 1
encoder_best_model_name = f"kiarash_sandbox/models/CPC_Encoder_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
ar_best_model_name = f"kiarash_sandbox/models/CPC_AR_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
w_best_model_name = f"kiarash_sandbox/models/W_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
params_train = {'batch_size': batch_size,
                'shuffle': True,
                'drop_last': True,
                'num_workers': 0,
                'pin_memory': False}
params_test = {'batch_size': batch_size,
               'shuffle': False,
               'drop_last': True}
name_of_log_textfile = f"kiarash_sandbox/logs/trainlog_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.txt"

########################################################################################



Process on cuda

Number of parameters:
Encoder #params:    49536 (%30.1)
AR #params:         49536 (%30.1)
W #params:          65536 (%39.8)
Total #params:  164608

Starting training...
Epoch: 0001 | Mean training loss: 299.1500 | Mean validation loss: 269.4140 (lowest: 269.4140) | training acc: 15.6250% | validation acc : 13.2812% | Duration: 16.8481 seconds
Epoch: 0016 | Mean training loss: 53.1380 | Mean validation loss: 45.5817 (lowest: 45.5817) | training acc: 59.3750% | validation acc : 46.0938% | Duration: 17.7956 seconds
Epoch: 0017 | Mean training loss: 49.7646 | Mean validation loss: 43.1378 (lowest: 43.1378) | training acc: 59.9432% | validation acc : 49.2188% | Duration: 17.1976 seconds
Epoch: 0018 | Mean training loss: 46.5505 | Mean validation loss: 40.3305 (lowest: 40.3305) | training acc: 59.2330% | validation acc : 52.3438% | Duration: 17.2055 seconds
Epoch: 0019 | Mean training loss: 44.1587 | Mean validation loss: 37.8299 (lowest: 37.8299) | training acc: 59.9432% | validation acc : 50.7812% | Duration: 18.3668 seconds
Epoch: 0020 | Mean training loss: 40.6668 | Mean validation loss: 35.7520 (lowest: 35.7520) | training acc: 62.5000% | validation acc : 53.9062% | Duration: 17.3629 seconds
Epoch: 0021 | Mean training loss: 38.1754 | Mean validation loss: 33.5755 (lowest: 33.5755) | training acc: 62.9261% | validation acc : 53.1250% | Duration: 18.2483 seconds
Epoch: 0022 | Mean training loss: 35.6381 | Mean validation loss: 31.0982 (lowest: 31.0982) | training acc: 62.2159% | validation acc : 50.7812% | Duration: 17.7674 seconds
Epoch: 0023 | Mean training loss: 34.3541 | Mean validation loss: 29.2412 (lowest: 29.2412) | training acc: 62.9261% | validation acc : 53.9062% | Duration: 17.4278 seconds
Epoch: 0024 | Mean training loss: 31.5746 | Mean validation loss: 27.5779 (lowest: 27.5779) | training acc: 63.0682% | validation acc : 53.1250% | Duration: 17.4904 seconds
Epoch: 0025 | Mean training loss: 29.4219 | Mean validation loss: 25.7665 (lowest: 25.7665) | training acc: 63.4943% | validation acc : 53.1250% | Duration: 16.8013 seconds
Epoch: 0026 | Mean training loss: 27.1396 | Mean validation loss: 24.2989 (lowest: 24.2989) | training acc: 64.3466% | validation acc : 51.5625% | Duration: 17.4436 seconds
Epoch: 0027 | Mean training loss: 26.2915 | Mean validation loss: 22.9060 (lowest: 22.9060) | training acc: 64.9148% | validation acc : 53.1250% | Duration: 18.0543 seconds
Epoch: 0028 | Mean training loss: 24.0696 | Mean validation loss: 21.4146 (lowest: 21.4146) | training acc: 66.4773% | validation acc : 57.0312% | Duration: 17.3194 seconds
Epoch: 0029 | Mean training loss: 23.1828 | Mean validation loss: 20.0016 (lowest: 20.0016) | training acc: 66.0511% | validation acc : 53.9062% | Duration: 16.9763 seconds
Epoch: 0030 | Mean training loss: 22.1408 | Mean validation loss: 18.9534 (lowest: 18.9534) | training acc: 65.9091% | validation acc : 55.4688% | Duration: 17.8887 seconds
Epoch: 0031 | Mean training loss: 20.9220 | Mean validation loss: 18.0469 (lowest: 18.0469) | training acc: 65.4830% | validation acc : 54.6875% | Duration: 16.8239 seconds
Epoch: 0032 | Mean training loss: 20.0220 | Mean validation loss: 17.2630 (lowest: 17.2630) | training acc: 66.1932% | validation acc : 57.0312% | Duration: 17.2838 seconds
Epoch: 0033 | Mean training loss: 20.3084 | Mean validation loss: 16.8824 (lowest: 16.8824) | training acc: 65.0568% | validation acc : 54.6875% | Duration: 17.4844 seconds
Epoch: 0034 | Mean training loss: 19.1523 | Mean validation loss: 16.1752 (lowest: 16.1752) | training acc: 66.4773% | validation acc : 54.6875% | Duration: 16.7086 seconds
Epoch: 0035 | Mean training loss: 18.0351 | Mean validation loss: 15.7213 (lowest: 15.7213) | training acc: 66.7614% | validation acc : 57.0312% | Duration: 18.2228 seconds
Epoch: 0036 | Mean training loss: 17.2985 | Mean validation loss: 15.1825 (lowest: 15.1825) | training acc: 65.0568% | validation acc : 57.0312% | Duration: 20.5633 seconds
Epoch: 0037 | Mean training loss: 17.8048 | Mean validation loss: 14.8861 (lowest: 14.8861) | training acc: 66.3352% | validation acc : 55.4688% | Duration: 25.7598 seconds
Epoch: 0038 | Mean training loss: 17.0059 | Mean validation loss: 14.3648 (lowest: 14.3648) | training acc: 66.3352% | validation acc : 56.2500% | Duration: 25.9878 seconds
Epoch: 0039 | Mean training loss: 16.1441 | Mean validation loss: 13.8674 (lowest: 13.8674) | training acc: 65.3409% | validation acc : 57.8125% | Duration: 26.3601 seconds
Epoch: 0040 | Mean training loss: 16.0619 | Mean validation loss: 13.6605 (lowest: 13.6605) | training acc: 67.4716% | validation acc : 56.2500% | Duration: 26.7395 seconds
Epoch: 0041 | Mean training loss: 15.5753 | Mean validation loss: 13.2973 (lowest: 13.2973) | training acc: 67.1875% | validation acc : 59.3750% | Duration: 25.8968 seconds
Epoch: 0042 | Mean training loss: 14.6692 | Mean validation loss: 12.8888 (lowest: 12.8888) | training acc: 66.7614% | validation acc : 60.9375% | Duration: 26.1163 seconds
Epoch: 0043 | Mean training loss: 14.2611 | Mean validation loss: 12.3521 (lowest: 12.3521) | training acc: 68.6080% | validation acc : 61.7188% | Duration: 24.7018 seconds
Epoch: 0044 | Mean training loss: 14.0752 | Mean validation loss: 11.8192 (lowest: 11.8192) | training acc: 68.7500% | validation acc : 63.2812% | Duration: 26.2374 seconds
Epoch: 0045 | Mean training loss: 13.8226 | Mean validation loss: 11.5937 (lowest: 11.5937) | training acc: 68.1818% | validation acc : 60.1562% | Duration: 27.6344 seconds
Epoch: 0046 | Mean training loss: 13.4087 | Mean validation loss: 11.3325 (lowest: 11.3325) | training acc: 68.0398% | validation acc : 62.5000% | Duration: 26.4113 seconds
Epoch: 0047 | Mean training loss: 13.4524 | Mean validation loss: 10.9894 (lowest: 10.9894) | training acc: 68.4659% | validation acc : 61.7188% | Duration: 26.2098 seconds
Epoch: 0048 | Mean training loss: 12.4697 | Mean validation loss: 10.6407 (lowest: 10.6407) | training acc: 68.6080% | validation acc : 61.7188% | Duration: 24.8501 seconds
Epoch: 0049 | Mean training loss: 12.4123 | Mean validation loss: 10.5400 (lowest: 10.5400) | training acc: 68.0398% | validation acc : 57.8125% | Duration: 26.5478 seconds
Epoch: 0050 | Mean training loss: 11.8413 | Mean validation loss: 10.2350 (lowest: 10.2350) | training acc: 67.7557% | validation acc : 60.9375% | Duration: 28.9616 seconds
Epoch: 0051 | Mean training loss: 11.9143 | Mean validation loss: 10.0339 (lowest: 10.0339) | training acc: 68.0398% | validation acc : 61.7188% | Duration: 29.1119 seconds
Epoch: 0052 | Mean training loss: 11.6443 | Mean validation loss:  9.8555 (lowest:  9.8555) | training acc: 68.6080% | validation acc : 60.9375% | Duration: 29.5837 seconds
Epoch: 0053 | Mean training loss: 11.4691 | Mean validation loss:  9.5723 (lowest:  9.5723) | training acc: 69.3182% | validation acc : 61.7188% | Duration: 30.8885 seconds
Epoch: 0054 | Mean training loss: 10.6354 | Mean validation loss:  9.3301 (lowest:  9.3301) | training acc: 70.1705% | validation acc : 62.5000% | Duration: 27.7493 seconds
Epoch: 0055 | Mean training loss: 10.1735 | Mean validation loss:  9.0703 (lowest:  9.0703) | training acc: 69.1761% | validation acc : 62.5000% | Duration: 28.5975 seconds
Epoch: 0056 | Mean training loss: 11.0892 | Mean validation loss:  8.7883 (lowest:  8.7883) | training acc: 69.7443% | validation acc : 60.9375% | Duration: 28.7948 seconds
Epoch: 0057 | Mean training loss: 10.3634 | Mean validation loss:  8.5576 (lowest:  8.5576) | training acc: 68.6080% | validation acc : 59.3750% | Duration: 29.7877 seconds
Epoch: 0058 | Mean training loss:  9.9807 | Mean validation loss:  8.2723 (lowest:  8.2723) | training acc: 69.1761% | validation acc : 62.5000% | Duration: 27.9477 seconds
Epoch: 0059 | Mean training loss: 10.5451 | Mean validation loss:  7.9555 (lowest:  7.9555) | training acc: 68.8920% | validation acc : 60.1562% | Duration: 28.2936 seconds
Epoch: 0060 | Mean training loss:  9.8656 | Mean validation loss:  7.9547 (lowest:  7.9547) | training acc: 70.4545% | validation acc : 60.1562% | Duration: 28.7055 seconds
Epoch: 0061 | Mean training loss:  8.7643 | Mean validation loss:  7.5992 (lowest:  7.5992) | training acc: 70.0284% | validation acc : 59.3750% | Duration: 30.1379 seconds
Epoch: 0062 | Mean training loss:  9.3301 | Mean validation loss:  7.5312 (lowest:  7.5312) | training acc: 70.1705% | validation acc : 60.9375% | Duration: 29.0219 seconds
Epoch: 0063 | Mean training loss:  8.8090 | Mean validation loss:  7.0900 (lowest:  7.0900) | training acc: 70.3125% | validation acc : 59.3750% | Duration: 28.7887 seconds
Epoch: 0064 | Mean training loss:  8.5077 | Mean validation loss:  6.7924 (lowest:  6.7924) | training acc: 70.5966% | validation acc : 60.9375% | Duration: 28.1346 seconds
Epoch: 0065 | Mean training loss:  8.5292 | Mean validation loss:  6.5747 (lowest:  6.5747) | training acc: 70.0284% | validation acc : 60.9375% | Duration: 27.7904 seconds
Epoch: 0066 | Mean training loss:  8.0543 | Mean validation loss:  6.4160 (lowest:  6.4160) | training acc: 70.4545% | validation acc : 60.9375% | Duration: 29.2353 seconds
Epoch: 0067 | Mean training loss:  7.9499 | Mean validation loss:  6.2243 (lowest:  6.2243) | training acc: 69.8864% | validation acc : 60.1562% | Duration: 29.2417 seconds
Epoch: 0068 | Mean training loss:  7.4712 | Mean validation loss:  5.8893 (lowest:  5.8893) | training acc: 69.7443% | validation acc : 63.2812% | Duration: 28.4802 seconds
Epoch: 0069 | Mean training loss:  7.4741 | Mean validation loss:  5.7494 (lowest:  5.7494) | training acc: 70.7386% | validation acc : 63.2812% | Duration: 27.5952 seconds
Epoch: 0070 | Mean training loss:  7.2745 | Mean validation loss:  5.5868 (lowest:  5.5868) | training acc: 70.5966% | validation acc : 64.0625% | Duration: 28.8432 seconds
Epoch: 0071 | Mean training loss:  7.3767 | Mean validation loss:  5.4381 (lowest:  5.4381) | training acc: 70.7386% | validation acc : 62.5000% | Duration: 29.1071 seconds
Epoch: 0072 | Mean training loss:  7.0036 | Mean validation loss:  5.2727 (lowest:  5.2727) | training acc: 70.7386% | validation acc : 64.0625% | Duration: 29.3747 seconds
Epoch: 0073 | Mean training loss:  6.6733 | Mean validation loss:  5.0105 (lowest:  5.0105) | training acc: 70.8807% | validation acc : 63.2812% | Duration: 27.3950 seconds
Epoch: 0074 | Mean training loss:  7.0699 | Mean validation loss:  4.9996 (lowest:  4.9996) | training acc: 71.3068% | validation acc : 60.1562% | Duration: 29.4780 seconds
Epoch: 0075 | Mean training loss:  6.5499 | Mean validation loss:  4.6930 (lowest:  4.6930) | training acc: 71.3068% | validation acc : 62.5000% | Duration: 28.8962 seconds
Epoch: 0076 | Mean training loss:  6.4562 | Mean validation loss:  4.6199 (lowest:  4.6199) | training acc: 70.5966% | validation acc : 61.7188% | Duration: 27.6502 seconds
Epoch: 0077 | Mean training loss:  6.2782 | Mean validation loss:  4.5166 (lowest:  4.5166) | training acc: 71.3068% | validation acc : 64.0625% | Duration: 28.4361 seconds
Epoch: 0078 | Mean training loss:  6.4453 | Mean validation loss:  4.2633 (lowest:  4.2633) | training acc: 69.8864% | validation acc : 61.7188% | Duration: 29.2438 seconds
Epoch: 0079 | Mean training loss:  5.8140 | Mean validation loss:  4.1664 (lowest:  4.1664) | training acc: 71.8750% | validation acc : 62.5000% | Duration: 28.0680 seconds
Epoch: 0080 | Mean training loss:  5.9466 | Mean validation loss:  4.1106 (lowest:  4.1106) | training acc: 71.7330% | validation acc : 63.2812% | Duration: 28.0599 seconds
Epoch: 0081 | Mean training loss:  5.9634 | Mean validation loss:  3.9538 (lowest:  3.9538) | training acc: 71.3068% | validation acc : 60.9375% | Duration: 29.0297 seconds
Epoch: 0082 | Mean training loss:  5.7005 | Mean validation loss:  3.8860 (lowest:  3.8860) | training acc: 72.3011% | validation acc : 63.2812% | Duration: 27.3740 seconds
Epoch: 0083 | Mean training loss:  5.8494 | Mean validation loss:  3.8363 (lowest:  3.8363) | training acc: 72.8693% | validation acc : 65.6250% | Duration: 29.5077 seconds
Epoch: 0084 | Mean training loss:  5.6024 | Mean validation loss:  3.6869 (lowest:  3.6869) | training acc: 71.3068% | validation acc : 58.5938% | Duration: 29.4472 seconds
Epoch: 0085 | Mean training loss:  5.4959 | Mean validation loss:  3.6199 (lowest:  3.6199) | training acc: 72.1591% | validation acc : 62.5000% | Duration: 29.1083 seconds
Epoch: 0086 | Mean training loss:  5.1870 | Mean validation loss:  3.6794 (lowest:  3.6199) | training acc: 71.3068% | validation acc : 63.2812% | Duration: 29.6559 seconds
Epoch: 0087 | Mean training loss:  5.1122 | Mean validation loss:  3.5372 (lowest:  3.5372) | training acc: 73.0114% | validation acc : 64.0625% | Duration: 27.2129 seconds
Epoch: 0088 | Mean training loss:  5.4804 | Mean validation loss:  3.4585 (lowest:  3.4585) | training acc: 72.4432% | validation acc : 62.5000% | Duration: 29.2240 seconds
Epoch: 0089 | Mean training loss:  5.1949 | Mean validation loss:  3.4362 (lowest:  3.4362) | training acc: 72.1591% | validation acc : 63.2812% | Duration: 28.9118 seconds
Epoch: 0090 | Mean training loss:  4.9447 | Mean validation loss:  3.3118 (lowest:  3.3118) | training acc: 71.3068% | validation acc : 62.5000% | Duration: 29.1474 seconds
Epoch: 0091 | Mean training loss:  5.1181 | Mean validation loss:  3.2012 (lowest:  3.2012) | training acc: 72.3011% | validation acc : 64.0625% | Duration: 29.2244 seconds
Epoch: 0092 | Mean training loss:  5.0379 | Mean validation loss:  3.1994 (lowest:  3.1994) | training acc: 72.0170% | validation acc : 60.1562% | Duration: 26.9828 seconds
Epoch: 0093 | Mean training loss:  4.9335 | Mean validation loss:  3.2119 (lowest:  3.1994) | training acc: 73.0114% | validation acc : 64.0625% | Duration: 29.3659 seconds
Epoch: 0094 | Mean training loss:  4.8926 | Mean validation loss:  3.1094 (lowest:  3.1094) | training acc: 72.5852% | validation acc : 64.0625% | Duration: 28.0160 seconds
Epoch: 0095 | Mean training loss:  4.8201 | Mean validation loss:  3.0332 (lowest:  3.0332) | training acc: 73.7216% | validation acc : 60.9375% | Duration: 29.5315 seconds
Epoch: 0096 | Mean training loss:  4.6747 | Mean validation loss:  3.0789 (lowest:  3.0332) | training acc: 72.0170% | validation acc : 61.7188% | Duration: 29.1465 seconds
Epoch: 0097 | Mean training loss:  4.4866 | Mean validation loss:  3.0432 (lowest:  3.0332) | training acc: 72.3011% | validation acc : 63.2812% | Duration: 29.9788 seconds
Epoch: 0098 | Mean training loss:  4.4349 | Mean validation loss:  2.8465 (lowest:  2.8465) | training acc: 73.2955% | validation acc : 64.0625% | Duration: 29.6133 seconds
Epoch: 0099 | Mean training loss:  4.3316 | Mean validation loss:  2.8828 (lowest:  2.8465) | training acc: 73.7216% | validation acc : 62.5000% | Duration: 27.5877 seconds
Epoch: 0100 | Mean training loss:  4.6071 | Mean validation loss:  2.9243 (lowest:  2.8465) | training acc: 73.5795% | validation acc : 63.2812% | Duration: 27.7014 seconds
Epoch: 0101 | Mean training loss:  4.4281 | Mean validation loss:  2.7529 (lowest:  2.7529) | training acc: 73.4375% | validation acc : 62.5000% | Duration: 28.1483 seconds
Epoch: 0102 | Mean training loss:  4.3628 | Mean validation loss:  2.6987 (lowest:  2.6987) | training acc: 72.3011% | validation acc : 65.6250% | Duration: 30.2757 seconds
Epoch: 0103 | Mean training loss:  4.0883 | Mean validation loss:  2.6873 (lowest:  2.6873) | training acc: 73.0114% | validation acc : 65.6250% | Duration: 27.9496 seconds
Epoch: 0104 | Mean training loss:  4.2665 | Mean validation loss:  2.6730 (lowest:  2.6730) | training acc: 73.1534% | validation acc : 61.7188% | Duration: 29.6775 seconds
Epoch: 0105 | Mean training loss:  4.0015 | Mean validation loss:  2.5629 (lowest:  2.5629) | training acc: 72.3011% | validation acc : 63.2812% | Duration: 28.1460 seconds
Epoch: 0106 | Mean training loss:  4.1380 | Mean validation loss:  2.5193 (lowest:  2.5193) | training acc: 73.2955% | validation acc : 62.5000% | Duration: 29.3583 seconds
Epoch: 0107 | Mean training loss:  3.8332 | Mean validation loss:  2.5008 (lowest:  2.5008) | training acc: 74.1477% | validation acc : 64.0625% | Duration: 29.1599 seconds
Epoch: 0108 | Mean training loss:  4.0242 | Mean validation loss:  2.4330 (lowest:  2.4330) | training acc: 72.7273% | validation acc : 64.0625% | Duration: 28.7346 seconds
Epoch: 0109 | Mean training loss:  3.6670 | Mean validation loss:  2.4837 (lowest:  2.4330) | training acc: 74.7159% | validation acc : 60.9375% | Duration: 28.7387 seconds
Epoch: 0110 | Mean training loss:  3.7187 | Mean validation loss:  2.4533 (lowest:  2.4330) | training acc: 74.0057% | validation acc : 65.6250% | Duration: 29.7107 seconds
Epoch: 0111 | Mean training loss:  3.9263 | Mean validation loss:  2.4526 (lowest:  2.4330) | training acc: 73.2955% | validation acc : 63.2812% | Duration: 29.4191 seconds
Epoch: 0112 | Mean training loss:  3.6107 | Mean validation loss:  2.3968 (lowest:  2.3968) | training acc: 73.2955% | validation acc : 59.3750% | Duration: 38.9105 seconds
Epoch: 0113 | Mean training loss:  3.9526 | Mean validation loss:  2.4033 (lowest:  2.3968) | training acc: 74.0057% | validation acc : 62.5000% | Duration: 27.5351 seconds
Epoch: 0114 | Mean training loss:  3.7920 | Mean validation loss:  2.3090 (lowest:  2.3090) | training acc: 73.8636% | validation acc : 61.7188% | Duration: 29.2299 seconds
Epoch: 0115 | Mean training loss:  3.6508 | Mean validation loss:  2.2601 (lowest:  2.2601) | training acc: 74.8580% | validation acc : 65.6250% | Duration: 28.9912 seconds
Epoch: 0116 | Mean training loss:  3.5551 | Mean validation loss:  2.2716 (lowest:  2.2601) | training acc: 74.5739% | validation acc : 64.8438% | Duration: 29.2852 seconds
Epoch: 0117 | Mean training loss:  3.6276 | Mean validation loss:  2.2200 (lowest:  2.2200) | training acc: 73.4375% | validation acc : 62.5000% | Duration: 29.7289 seconds
Epoch: 0118 | Mean training loss:  3.4321 | Mean validation loss:  2.2051 (lowest:  2.2051) | training acc: 75.1420% | validation acc : 64.0625% | Duration: 29.6256 seconds
Epoch: 0119 | Mean training loss:  3.6920 | Mean validation loss:  2.2349 (lowest:  2.2051) | training acc: 74.8580% | validation acc : 63.2812% | Duration: 30.6717 seconds
Epoch: 0120 | Mean training loss:  3.4023 | Mean validation loss:  2.1796 (lowest:  2.1796) | training acc: 74.7159% | validation acc : 62.5000% | Duration: 28.2636 seconds
Epoch: 0121 | Mean training loss:  3.4326 | Mean validation loss:  2.1278 (lowest:  2.1278) | training acc: 74.8580% | validation acc : 63.2812% | Duration: 28.1288 seconds
Epoch: 0122 | Mean training loss:  3.4441 | Mean validation loss:  2.0735 (lowest:  2.0735) | training acc: 73.2955% | validation acc : 64.0625% | Duration: 28.7010 seconds
Epoch: 0123 | Mean training loss:  3.5175 | Mean validation loss:  2.1052 (lowest:  2.0735) | training acc: 73.7216% | validation acc : 64.8438% | Duration: 31.1808 seconds
Epoch: 0124 | Mean training loss:  3.4653 | Mean validation loss:  2.0966 (lowest:  2.0735) | training acc: 73.8636% | validation acc : 61.7188% | Duration: 29.7276 seconds
Epoch: 0125 | Mean training loss:  3.5326 | Mean validation loss:  2.1078 (lowest:  2.0735) | training acc: 74.8580% | validation acc : 60.9375% | Duration: 30.2396 seconds
Epoch: 0126 | Mean training loss:  3.3515 | Mean validation loss:  2.1390 (lowest:  2.0735) | training acc: 74.5739% | validation acc : 63.2812% | Duration: 29.8722 seconds
Epoch: 0127 | Mean training loss:  3.4124 | Mean validation loss:  2.0576 (lowest:  2.0576) | training acc: 74.2898% | validation acc : 63.2812% | Duration: 30.1749 seconds
Epoch: 0128 | Mean training loss:  3.3210 | Mean validation loss:  2.0387 (lowest:  2.0387) | training acc: 74.2898% | validation acc : 63.2812% | Duration: 29.5358 seconds
Epoch: 0129 | Mean training loss:  3.3131 | Mean validation loss:  2.0574 (lowest:  2.0387) | training acc: 74.5739% | validation acc : 61.7188% | Duration: 31.2098 seconds
Epoch: 0130 | Mean training loss:  3.3708 | Mean validation loss:  2.0807 (lowest:  2.0387) | training acc: 75.0000% | validation acc : 62.5000% | Duration: 43.4622 seconds
Epoch: 0131 | Mean training loss:  3.2206 | Mean validation loss:  1.9719 (lowest:  1.9719) | training acc: 74.1477% | validation acc : 62.5000% | Duration: 31.5397 seconds
Epoch: 0132 | Mean training loss:  3.2294 | Mean validation loss:  2.0079 (lowest:  1.9719) | training acc: 75.1420% | validation acc : 64.8438% | Duration: 31.4027 seconds
